Date,User,Message
4/12/24 13:52,.,사진
4/12/24 13:52,.,https://pytorch.org/docs/stable/generated/torch.nn.MaxPool2d.html
4/12/24 13:53,.,사진
4/12/24 13:56,.,"그리고 직접 코드로 구현해서 돌려보니 nonzero elements의 index는 값이 작아 가끔 누락되는 부분을 제외하고는 맞게 나왔지만,
out2의 경우 X와 X tilda가 평행이동된 값이 아니라 아예 다른 값이 나와 이 부분에 대해서도 궁금증이 있습니다."
4/12/24 13:57,.,"import torch
import torch.nn as nn
from torch.optim import Optimizer
from torch.utils.data import DataLoader
from torchvision import datasets
from torchvision.transforms import transforms


device = torch.device(""cuda:0"" if torch.cuda.is_available() else ""cpu"")

X = torch.zeros(3, 32, 32)
X_tilda = torch.zeros(3, 32, 32)

# X 텐서에 값 할당
X[0, 18, 18] = 1

# X_tilda 텐서에 값 할당
X_tilda[0, 22, 18] = 1

'''
Step 2
'''
class NiN(nn.Module) :
    def __init__(self) :
        super(NiN, self).__init__()

        self.mlpconv_layer1 = nn.Sequential(
                nn.Conv2d(3, 192, kernel_size=5, padding=2, bias=False),    # 192 * 32 * 32
                nn.ReLU(),
                nn.Conv2d(192, 160, kernel_size=1, bias=False),             # 160 * 32 * 32
                nn.ReLU(),
                nn.Conv2d(160, 96, kernel_size=1, bias=False),              # 96 * 32 * 32
                nn.ReLU(),
                nn.MaxPool2d(kernel_size=3, stride=2, ceil_mode=True),# 96 * 16 * 16
                nn.Dropout()
                )
        self.mlpconv_layer2 = nn.Sequential(
                nn.Conv2d(96, 192, kernel_size=5, padding=2, bias=False),   # 192 * 16 * 16
                nn.ReLU(),
                nn.Conv2d(192, 192, kernel_size=1, bias=False),             # 192 * 16 * 16
                nn.ReLU(),
                nn.Conv2d(192, 192, kernel_size=1, bias=False),             # 192 * 16 * 16
                nn.ReLU(),
                nn.MaxPool2d(kernel_size=3, stride=2, ceil_mode = True),# 192 * 8 * 8
                nn.Dropout()
                )
        self.mlpconv_layer3 = nn.Sequential(
                nn.Conv2d(192, 192, kernel_size=3, padding=1, bias=False),  # 192 * 8 * 8
                nn.ReLU(),
                nn.Conv2d(192, 192, kernel_size=1, bias=False),             # 192 * 8 * 8
                nn.ReLU(),
                nn.Conv2d(192, 10, kernel_size=1, bias=False),              # 10 * 8 * 8
                nn.ReLU()                
                )


    def forward(self, x) :
        output = self.mlpconv_layer1(x)
        nonzero_indices = torch.nonzero(output[0])
        print(""nonzero indices for out1"")
        for index in nonzero_indices:
            print(index)
        output = self.mlpconv_layer2(output)
        nonzero_indices = torch.nonzero(output[0])
        print(""nonzero indices for out2"")
        for index in nonzero_indices:
            print(index)
        print(""out2[0]: "", output[0])
        output = self.mlpconv_layer3(output)
        nonzero_indices = torch.nonzero(output[0])
        print(""nonzero indices for out3"")
        for index in nonzero_indices:
            print(index)
        output = nn.AvgPool2d(kernel_size = 8)(output)
        output = output.view(-1, 10)
        print(""out4: "", output)
        print(""label: "", torch.argmax(output))
        return output


'''
Step 3
'''
model = NiN().to(device)
X, X_tilda = X.to(device), X_tilda.to(device)
print(""X: "")
outX = model(X)
print(""\n\n\nX_tilda: "")
outX_tilda = model(X_tilda)"
4/12/24 13:58,.,코드 구현
4/12/24 13:58,.,"X: 
nonzero indices for out1
tensor([7, 7])
tensor([7, 8])
tensor([8, 7])
tensor([8, 8])
tensor([8, 9])
tensor([9, 8])
tensor([9, 9])
tensor([ 9, 10])
tensor([10,  9])
tensor([10, 10])
nonzero indices for out2
tensor([2, 4])
tensor([2, 5])
tensor([2, 6])
tensor([3, 2])
tensor([3, 3])
tensor([3, 4])
tensor([3, 5])
tensor([3, 6])
tensor([4, 3])
tensor([4, 4])
tensor([5, 2])
tensor([5, 3])
tensor([5, 5])
tensor([6, 2])
tensor([6, 4])
tensor([6, 6])
out2[0]:  tensor([[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0010, 0.0002, 0.0002, 0.0000],
        [0.0000, 0.0000, 0.0010, 0.0010, 0.0019, 0.0019, 0.0002, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0019, 0.0023, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0011, 0.0013, 0.0000, 0.0023, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0002, 0.0000, 0.0006, 0.0000, 0.0003, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000]],
       grad_fn=<SelectBackward0>)
nonzero indices for out3
tensor([1, 7])
tensor([4, 5])
tensor([5, 3])
tensor([5, 5])
tensor([6, 1])
tensor([6, 2])
tensor([6, 3])
tensor([6, 6])
tensor([6, 7])
tensor([7, 2])
tensor([7, 3])
tensor([7, 4])
tensor([7, 5])
tensor([7, 6])
out4:  tensor([[5.5411e-06, 6.1209e-06, 3.3443e-06, 6.2764e-06, 6.1866e-05, 0.0000e+00,
         5.8710e-06, 5.2706e-05, 1.2660e-05, 2.4360e-07]],
       grad_fn=<ViewBackward0>)
label:  tensor(4)



X_tilda: 
nonzero indices for out1
tensor([9, 7])
tensor([9, 8])
tensor([9, 9])
tensor([10,  7])
tensor([10,  8])
tensor([10,  9])
tensor([12,  9])
nonzero indices for out2
tensor([3, 3])
tensor([4, 2])
tensor([4, 3])
tensor([6, 3])
tensor([6, 5])
tensor([6, 6])
tensor([7, 3])
tensor([7, 4])
tensor([7, 6])
out2[0]:  tensor([[0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0002, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0016, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0018, 0.0000, 0.0010, 0.0010, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0004, 0.0004, 0.0000, 0.0002, 0.0000]],
       grad_fn=<SelectBackward0>)
nonzero indices for out3
tensor([3, 7])
tensor([4, 1])
tensor([4, 3])
tensor([5, 2])
tensor([5, 3])
tensor([5, 4])
tensor([6, 1])
tensor([6, 4])
tensor([6, 5])
tensor([7, 3])
tensor([7, 4])
out4:  tensor([[8.1067e-06, 4.8756e-06, 1.6780e-06, 1.0662e-05, 5.6174e-05, 0.0000e+00,
         6.5254e-06, 5.5880e-05, 1.1186e-05, 0.0000e+00]],
       grad_fn=<ViewBackward0>)
label:  tensor(4)"
4/12/24 13:58,.,출력 결과
4/12/24 13:58,.,혹시 코드 구현에 문제가 있다면 이 부분도 알려주시면 감사하겠습니다!
4/12/24 14:28,.,"*0 based indexing에 오류가 있었습니다!
X[1, 19, 19]를 1로 고쳐 맞게 설정해주었습니다.
그럼에도 out2까지 X와 X tilda가 평행이동이라는 내용은 유지 되어야할텐데, 여전히 다른 값이 출력되어 이 부분이 아직 궁금합니다."
4/12/24 14:29,소심한 네오,model.eval()해야하지않을까요
4/12/24 14:45,.,Dropout을 놓쳤네요 감사합니다!
4/12/24 14:47,소심한 네오,소심한 네오님이 들어왔습니다.
4/12/24 14:52,.,"다시 해보니 예상한 결과대로 out2까지는 같고 X_tilda의 3x3 conv에서 마지막 줄이 누락되네요 
답변 감사합니다!"
4/12/24 15:43,먹보 네오,사진
4/12/24 15:44,먹보 네오,혹시 이 슬라이드에서 2'에 df/df * df/dc 가 나오는 이유가 뭔가요..?
4/12/24 15:45,춤추는 튜브,마지막 c b의 오타라고 하셨던거 같습니다
4/12/24 15:45,먹보 네오,감사합니다!!
4/12/24 15:53,먹보 네오,"위의 backprop에서 df/dc, dc/db, db/da, da/dx, db/dy 등은 그냥 symbolic differentiation 으로 계산하는건가요? (흑흑)"
4/12/24 15:55,DL하는 블루,DL하는 블루님이 나갔습니다.
4/12/24 16:15,리듬타는 제이지,"In the exam, should we regard the gradient as a (1 by n) vector or a (n by 1) vector?"
4/12/24 16:21,부탁하는 네오,"시험에서 연습지를 제공해주시는지 궁금합니다!
기출을 보니 여백이 있긴 한데 조금 부족할 수도 있겠다는 생각이 듭니다
만약 제공하지 않는다면 개인 연습지를 들고 가도 될까요?(어차피 오픈북이므로 외부 종이 반입은 허용되니 괜찮을지 궁금합니다)"
4/12/24 16:22,음료 마시는 어피치,"22 기출에 통계관련 문제가 있던데, 기본적인 통계 선수지식이 필요할까요?"
4/12/24 16:46,경제학도,답변 감사드립니다!
4/12/24 18:03,부탁하는 네오,여기서 저 편미분한거를 row vector로 보는 건가요? 인덱싱을 저렇게 생각하는 게 맞을까요?
4/12/24 18:03,부탁하는 네오,사진
4/12/24 18:05,Tube cleaning,그런 것 같아요!
4/12/24 18:06,부탁하는 네오,행렬곱이 성립하려면 저렇게 생각할 수밖에 없을 것 같은데 과제에서는 그래디언트를 column vector로 보는 걸 봤던 것 같아서.. 좀 헷갈리네요 ㅜㅜ
4/12/24 18:06,부탁하는 네오,감사합니다
4/12/24 18:13,Ernest Lee,hw5 1번에서 db = dy * S(A@y+b).T에서 마지막에 .T를 하는 이유가 먼가요?
4/12/24 18:56,Tube cleaning,"차원 맞춰주기 위해서인 것 같아요 저는 이렇게 했었는데 이래도 구현상은 상관 없는 것 같더라고요!
db = S(A@y+b)*dy
dA = db@y.T
dy = A.T@db"
4/12/24 19:31,파이팅하는 무지,파이팅하는 무지님이 들어왔습니다.
4/12/24 19:31,파이팅하는 무지,삭제된 메시지입니다.
4/12/24 19:33,파이팅하는 무지,파이팅하는 무지님이 나갔습니다.
4/12/24 20:06,TA Jaewook,한국어로 작성하셔도 됩니다
4/12/24 20:08,TA Jaewook,말씀하신대로 오픈북이니 외부 종이 반입이 허용되어 괜찮을 것 같습니다
4/12/24 20:16,부탁하는 네오,아 넵 그럼 연습지는 제공되지 않고 개인적으로 준비해가면 될까요?
4/12/24 20:43,애교뿜뿜 무지,수업시간/혹은 과제에서 증명한 것들은 From HW assignment ~~ 등으로 서술해도 괜찮을까요?
4/12/24 20:49,TA Jaewook,삭제된 메시지입니다.
4/12/24 20:49,TA Jaewook,"네 제공되지 않고, 그러시면 될것 같습니다. "
4/12/24 21:03,Apeach in love,저도 궁금합니다!
4/12/24 21:05,TA Jaewook,"채점기준과 관련한 질문은 오해의 소지가 있을 수 있어 답하기가 조심스러운데요,
보통 그 자체나 근본적으로 같은 사고과정을  물어보는 것이 아닌 경우 수업때 다룬 것은 가져다 써도 되는 것이 수학과 채점기준의 기조인 것 같습니다.
다만 어떤 것이 ""그 자체나 근본적으로 같은 사고과정""인지에 대해서는 스스로 잘 판단하셔야 할 것 같습니다."
4/12/24 21:08,Apeach in love,넵 감사합니다!
4/12/24 21:47,눈물바다에 빠진 라이언,"Dropout-σ와 σ-Dropout이 수업 내용에서는 σ이 ""nonnegative homogeneous""인 경우 equivalent하다고 했는데, nonnegative가 어디서 필요한 건지 궁금합니다! 실제로 증명할 때는 homogeneity만 있어도 괜찮을 것 같고, Leaky ReLU도 Dropout과 σ가 commutative한 activation function이라고 나와 있지만 nonnegative는 아니지 않나요?"
4/12/24 21:52,화난 라이언,nonnegative homogeneous function space가 더 커서 더 여유있는 조건을 준 것 같습니다
4/12/24 21:52,화나서 방방 뛰는 튜브,역은 성립 안하는거 아닐까요
4/12/24 21:52,화난 라이언,그리고 정의를 다시 참고하시면 ReLU는 homogeneous 하지 않은 것 같습니다
4/12/24 21:53,기지개 고양이,사진
4/12/24 21:54,기지개 고양이,사진
4/12/24 21:54,화난 라이언,아 반대로 말했군요
4/12/24 21:54,기지개 고양이,"2022년 중간고사 6번 (a) 문제 푸는데
E[y|y>0] = 0 이어야 주어진 정답의 결과가 나오는데,"
4/12/24 21:54,기지개 고양이,그렇게 생각할 근거가 없어 보이는데
4/12/24 21:55,기지개 고양이,혹시 제 접근 방식이 잘못된 걸까요?
4/12/24 21:58,빈털터리 제이지,두번째 등호가 틀렸어요
4/12/24 21:58,빈털터리 제이지,y>0일 확률을 곱해줘야죵
4/12/24 22:01,기지개 고양이,어 그부분은 문제 없지 않나요?
4/12/24 22:07,렐?루,VAR(y^2 | y>0) 이 1이 아니라 1-k^2이 되지 않나요
4/12/24 22:08,눈물바다에 빠진 라이언,이 말 듣고 생각났는데 nonnegative homogeneous가 nonnegative & homogeneous가 아니라 한 단어인 거 같네요. (i.e. f(ax)=af(x) where a≥0) 이러면 ReLU와 Leaky ReLU가 모두 nonnegative homogeneous라서 맞는 거 같아요!
4/12/24 22:08,부탁하는 무지,Tanh도 그럼 성립하는 거죠??
4/12/24 22:08,기지개 고양이,앗 그런가요  다시 보겠습니다
4/12/24 22:10,눈물바다에 빠진 라이언,tanh는 아닌 거 같아요.. 애초에 exp가 homogeneous가 아니니까요
4/12/24 22:11,말썽쟁이 네오,말썽쟁이 네오님이 나갔습니다.
4/12/24 22:12,부탁하는 무지,앗 그렇네요 착각했습니다 감사합니다!
4/12/24 22:24,으쓱으쓱 어피치,"inner E는 conditional expectation이고 밖은 그냥 expectation인데, 그걸 밖으로 뺄수 있을까요?? 전 E[x_j^2 | y]에서 y<=0일때 y>0일때 나눠서 안쪽 기댓값을 먼저 구했습니다 "
4/12/24 22:34,기지개 고양이,밖으로 뺀건 아니고 저도 값을 계산하기 위해
4/12/24 22:35,기지개 고양이,y를 y>0 y<0로 교집합이 없으며 합집합이 전체인 걸로 쪼개서
4/12/24 22:35,기지개 고양이,각각 구한 것이었습니다
4/12/24 22:35,기지개 고양이,아마 제가 뭔가 착각을 하고 있는 것 같습니다. 조금더 스스로 고민해보겠습니다. 도와주셔서 감사합니다
4/12/24 22:39,초롱초롱 어피치,사진
4/12/24 22:40,초롱초롱 어피치,삭제된 메시지입니다.
4/12/24 22:40,초롱초롱 어피치,혹시 저 빨간 부분에서 dropout 진행하는 방식이 96*16*16 element 각각에 대해 p_drop 확률로 dropout 시키는 건가요?
4/12/24 22:46,말썽쟁이 네오,Var가 y>0인 경우로 잘라도 1인가요?
4/12/24 22:50,기지개 고양이,아하...  그게 문제네요
4/12/24 22:51,기지개 고양이,감사합니다
4/12/24 22:52,기지개 고양이,E[(y-E[y|y>0])² | y>0] 으로 계산해야 되군요
4/12/24 22:54,말썽쟁이 네오,전 복잡해서 저런거 나오면 그냥 반 사라지니까 평균 반 준다 그렇게 적으려고요
4/12/24 22:56,애교뿜뿜 어피치,확률밀도함수를 이용하는 것도 좋아 보입니다
4/12/24 23:01,기지개 고양이,감사합니다!
4/12/24 23:16,부탁하는 무지,사진
4/12/24 23:17,부탁하는 무지,"늦은 시간에 죄송합니다.
이 문제 감이 안 와서 그런데 어떤 식으로 써내려가야 할까요..?"
4/12/24 23:18,눈물바다에 빠진 라이언,LeCun Initialization 유도하는 파트를 보시면 도움이 될 것 같습니다
4/12/24 23:19,기지개 고양이,사진
4/12/24 23:19,기지개 고양이,전 이렇게 했어요
4/12/24 23:19,부탁하는 무지,늦은 시간에 감사드립니다. 해보겠습니다!!
4/12/24 23:28,음료수 마시는 어피치,사진
4/12/24 23:28,음료수 마시는 어피치,안녕하세요 누군가 이 질문에 대한 solution을 공유해 주실 수 있으면 정말 감사하겠습니다!
4/12/24 23:29,Ernest Lee,"(a) 1/2, 0 (b) 0,0 나오지 않나요?"
4/12/24 23:30,권투하는 무지,varience가 0이 되진 않을 것 같은데요...?
4/12/24 23:31,Ernest Lee,아 잘못 썼네요 ㅋㅋ
4/12/24 23:31,기지개 고양이,Covariance 요
4/12/24 23:31,기지개 고양이,저거 (a)만 푼 페이지예요
4/12/24 23:31,Ernest Lee,분산 몇 나오시나요
4/12/24 23:33,기지개 고양이,(b)는 안풀어서 모르겠네요
4/12/24 23:34,기지개 고양이,(a)는 n_in σ_a² / 16 나와요
4/12/24 23:35,으쓱으쓱 어피치,E(x^2)이 1이 아닌 것 같습니다..!
4/12/24 23:36,힙합맨 제이지,곱해지는 계수가 5/64 되지 않나요?
4/12/24 23:37,기지개 고양이,다시 풀어봐야되겠네요 ㅠㅠ
4/12/24 23:38,애교뿜뿜 무지,5/64라는 숫자가 혹시 어떻게 나오는건가요..?
4/12/24 23:38,애교뿜뿜 무지,1/16아닌가요
4/12/24 23:39,권투하는 무지,사진
4/12/24 23:40,권투하는 무지,맞나요...?
4/12/24 23:40,힙합맨 제이지,저도 이렇게 풀었습니다
4/12/24 23:41,권투하는 무지,아 계수 2는 없어도 되겠네요
4/12/24 23:43,애교뿜뿜 무지,혹시 그러면 (b)는 계수가
4/12/24 23:43,애교뿜뿜 무지,어떻게 되나요..?
4/12/24 23:48,화나서 방방 뛰는 튜브,"저는 0, nσ^2/16로 나옵니다"
4/12/24 23:59,권투하는 무지,저도 그렇게 나오네요
4/13/24 0:21,부탁하는 무지,"22년 3번
""Convolution can represent identity""에 대한 문제는 Resnet 관련된 문제인가요?"
4/13/24 0:32,눈물바다에 빠진 라이언,굉장히 뜬금없지만 갑자기 헷갈려서 그런데 X[a:b]처럼 표현하면 파이썬 슬라이싱처럼 b는 포함 안하는 걸로 생각하면 될까요? 뭔가 예외가 있었던 거 같은데..
4/13/24 0:49,Ernest Lee,5/64 맞습니다
4/13/24 0:52,Ernest Lee,"b는 0, 1/16 * sigma^2 나오네요"
4/13/24 0:54,Ernest Lee,아뇨 그냥 X * w = X를 말합니다
4/13/24 0:54,Ernest Lee,포함 안 돼요
4/13/24 1:48,치맥하는 제이지,"지금까지 그냥 그런갑다 하고 있었는데, ch3 initialization 부분에서 왜 항상 mean 0 var 1로 맞추려고 하는 것인가요?"
4/13/24 1:53,Ernest Lee,자칫하면 variance가 다 감소하거나 폭발해서 그렇습니당
4/13/24 1:56,치맥하는 제이지,아하 그렇군요 늦은시간에 답변 감사합니다!
4/13/24 2:15,애교뿜뿜 무지,"혹시 Xavier initialization에서 forward & backward 결과의 ""harmonic"" mean을 init. 으로 가지고 시작하는 이유가 뭔가요? (혹은 증명)"
4/13/24 2:19,콘이 웃긴 무지,사진
4/13/24 2:20,콘이 웃긴 무지,혹시 여기 2번에서 df/dc인 이유가 무엇인가요?
4/13/24 2:38,인사하는 프로도,오 typo 같습니다
4/13/24 2:38,인사하는 프로도,df/db여야 할 것 같은데요..?
4/13/24 2:41,부탁하는 네오,.
4/13/24 2:44,콘이 웃긴 무지,감사합니다
4/13/24 8:04,옐로카드 프로도,혹시 저 과정에서 5/4가 왜 나오는지 알 수 있을까요??
4/13/24 8:06,화난 라이언,Var(X)=E(X²)-E(X)² 이지 않을까 생각해봅니다
4/13/24 8:07,옐로카드 프로도,그 5/4부분도 이 식을 바탕으로 전개되나요?
4/13/24 8:08,화난 라이언,네 1+(1/2)^2로부터 구해지는 것 같아서요!
4/13/24 8:09,옐로카드 프로도,혹시 저 aij랑 xj랑 독립이라는 것을 전제하고 이루어지는 건가요?
4/13/24 8:09,부탁하는 네오,"강의슬라이드에 있는 Var(XY)=Var(X)Var(Y)는 X,Y가 독립일뿐만 아니라 평균이 0이라는 조건이 필요한데 그래서 여기서는 그 공식을 적용 못하고 제평평제로 풀어야 하는거같아요"
4/13/24 8:12,멋쟁이 프로도,사실 저기에 (X-mu)(Y-mu)를 대입하면 공식이 나오긴 하죠
4/13/24 8:14,음료 마시는 어피치,혹시 제곱평균이 왜이렇게 되는지 간략하게 알려주실 수 있나요?
4/13/24 8:17,옐로카드 프로도,"aij, xj 가 독립이라면 E(aij2)E(xj2) 이므로 각각 구하신 것 같아요"
4/13/24 8:18,옐로카드 프로도,"그런데 제가 놓친 게 있는 것 같지만, aij와 xj가 독립이라고 할 수 있는 근거가 무엇인지 알 수 있을까요??"
4/13/24 8:23,기지개 고양이,x는 input 이고 a는 parameter이니 독립 아닐까요
4/13/24 8:27,옐로카드 프로도,딱히 언급된게 없으니까 그냥 독립이다라고 생각하는게 맞겠군요
4/13/24 8:28,음료 마시는 어피치,"감사합니다,,"
4/13/24 8:29,건배하는 프로도,혹시 학생회관 말고 인쇄 가능한 곳 있을까요…🥺
4/13/24 8:31,Muzi raising hand,중앙도서관 복사실 안 열었나요?
4/13/24 8:32,벌 서는 라이언,사회대 신양에도 프린터기 있었던 것 같습니다
4/13/24 8:35,화나서 방방 뛰는 튜브,학생회관에 있어요
4/13/24 8:35,General Trash,농생대 지하에도 있습니다
4/13/24 8:37,화나서 방방 뛰는 튜브,1층으로 들어가야하나요?
4/13/24 8:37,.,네 1층으로 들어가집니다
4/13/24 8:38,화나서 방방 뛰는 튜브,감사합니다
4/13/24 8:39,머리 빗는 네오,농대 지하 출력되나요?
4/13/24 9:08,쑥스럽게 인사하는 프로도,혹시 지각 입실 가능한가요?ㅠㅜ
4/13/24 9:08,TA Jisun,네 빨리 오세요
4/13/24 9:08,쑥스럽게 인사하는 프로도,네 죄송합니다ㅠㅠ
4/13/24 13:05,TA Jisun,사진
4/13/24 13:06,TA Jisun,혹시 301동에 휴대전화 두고 가신 분 계시면 알려주세요
4/13/24 13:08,TA Jisun,*301호
4/13/24 16:32,애교뿜뿜 무지,사진
4/13/24 16:32,애교뿜뿜 무지,"안녕하세요 메일로 이런 알림이 왔는데, 과제가 없는게 맞겠죠..?"
4/13/24 16:33,TA Jisun,네 무시하시면 됩니다.
4/13/24 16:34,건배하는 프로도,혹시 중간고사 채점시에 부분점수가 있나요?
4/13/24 16:35,엄지척 제이지,엄지척 제이지님이 나갔습니다.
4/13/24 17:14,TA kibeom,삭제된 메시지입니다.
4/13/24 17:15,TA Jisun,추후 채점기준 공개 시 확인하시면 됩니다.
4/13/24 17:24,마이크를 든 라이언,삭제된 메시지입니다.
4/13/24 17:40,건배하는 프로도,네 감사합니다
4/13/24 18:02,TA Jisun,"중간고사 해답 공개되었습니다.
The midterm solution has been uploaded."
4/15/24 11:31,화난 라이언,hw5 p6에서 Large neural networks가 label을 completely memorize한다는 건 이해됐는데 interpolate라는건 어떤 의미인가요? 참조된 논문도 읽어봤는데 과제에서 어떤 의미로 쓰신건지 잘 이해가 안 되네요
4/15/24 11:35,옐로카드 프로도,"함수가 특정 점들을 모두 지나게 하는 것이 interpolate하는 것이니, 모델이 모든 (타겟, 라벨)을 지나게 한다는 뜻으로 사용하신 것 같습니다!"
4/15/24 11:42,화난 라이언,저는 interpolate를 보간의 의미로 이해했는데 interpolate가 함수의 관점에서는 그런 의미를 가지는건가요??
4/15/24 11:56,기지개 고양이,그게 보간 아닌가요?
4/15/24 11:58,화난 라이언,제가 이해한 보간은 이미 알고 있는 데이터가 아닌 모르는 데이터에 대해서 레이블링을 어떻게 하는지에 대한 개념으로 알고 있는데요
4/15/24 12:00,아침햇살,함수에서 interpolate도 마찬가지로 모르는 정의역의 값에 대해 치역을 만들어서 채웁니다
4/15/24 12:01,화난 라이언,그래서 그게 해당 문제에서 large neural network가 어떤 interpolate를 한다는건가요?
4/15/24 12:06,기지개 고양이,"Input이 정의역이고, parameter들이 testdata라는 특정 정의역위 점들에서 label이라는 함수값을 반드시 갖도록 하는 보간이죠"
4/15/24 12:08,화난 라이언,그러면 memorize 랑 정확히 같은 의미로 사용했다고 보면 될까요?
4/15/24 12:09,화난 라이언,어떻게 보면 이미 주어진 함수값에 대해서 보간한다는 말이 이상하게 느껴지네요
4/15/24 12:12,기지개 고양이,보간이란게 특정 함수 (다항함수라던가)를 미리 짜놓고 이의 계수(parameter)를 주어진 데이터를 만족시키도록 맞춘다는 점에서
4/15/24 12:13,기지개 고양이,유사하다고 생각합니다
4/15/24 16:58,부탁하는 네오,강의실에 왜이리 긴 줄이 서있나 봤더니 간식줄이었군요..
4/15/24 21:28,소심한 네오,혹시 HW5 label_memorization 결과 나오는데 다들 얼마나 걸리셨나요?
4/15/24 21:28,소심한 네오,엄청 오래 걸리는게 정상인지...
4/15/24 21:28,부탁하는 네오,그거 채팅방 뒤져보면 나오긴 할텐데 코랩 gpu 쓰시는 게 좋을 거예요
4/15/24 21:28,옐로카드 프로도,코랩 gpu쓰면 별로 안걸립니다!
4/15/24 21:28,권투하는 무지,코랩 T4 써서 12분 결렸습니다
4/15/24 21:28,부탁하는 네오,로컬에서 하면 몇시간 걸려요
4/15/24 21:28,힙합맨 제이지,3060ti 기준 5분 안에 끝났습니다
4/15/24 22:04,소심한 네오,감사합니다ㅠㅠ
4/15/24 22:09,화난 튜브,혹시 시험결과는 언제쯤 공개될까요?
4/15/24 22:10,부탁하는 네오,드랍기간 전에 공개되길 바라는 마음이신가요
4/15/24 22:20,화나서 방방 뛰는 튜브,드랍하지 말아요ㅠㅜ
4/16/24 8:13,열심히 일하는 네오,열심히 일하는 네오님이 나갔습니다.
4/16/24 13:24,마이크를 든 라이언,혹시 HW6은 언제 올라오나요?
4/16/24 13:45,비옷입은 튜브,혹시 etl에서 성적 확인 되고있나요?
4/16/24 13:45,화나서 방방 뛰는 튜브,아뇨
4/16/24 13:45,손을 번쩍 든 무지,이미 올라왔네요. 4/22 5pm까지입니다 ㅠ
4/16/24 13:47,손을 번쩍 든 무지,혹시 시험 평균 같은거 공개해 주시나요? 🥺🥺🥺
4/16/24 13:50,화나서 방방 뛰는 튜브,"평균이랑 min, max는 성적란에서 확인 가능합니다"
4/16/24 13:52,비옷입은 튜브,저만 안 보이는게 아니었군요...
4/16/24 13:53,부탁하는 네오,"채점기준 공지가 올라온 거고, 성적은 조만간 업로드될 예정인 것 같아요"
4/16/24 13:54,콘이 웃긴 무지,hw6가 etl에서 확인이 되시나요?
4/16/24 13:54,손을 번쩍 든 무지,교수님 홈페이지에 올라와있어요!
4/16/24 13:55,콘이 웃긴 무지,아 감사합니다
4/16/24 13:56,화나서 방방 뛰는 튜브,과제가 기출이랑 비슷하네요
4/16/24 13:56,화나서 방방 뛰는 튜브,이모티콘
4/16/24 13:56,베개를 부비적대는 라이언,"평균, min, max가 어디에 있죠?"
4/16/24 13:57,화나서 방방 뛰는 튜브,지금은 없고 나중에 개인 성적 올라오면 확인 가능합니다
4/16/24 13:57,베개를 부비적대는 라이언,아 아직 안 보이군요
4/16/24 13:57,기지개 고양이,기다려야될거 같습니다
4/16/24 13:57,화나서 방방 뛰는 튜브,사진
4/16/24 13:58,화나서 방방 뛰는 튜브,오른쪽 체크박스 누르시면 돼요
4/16/24 13:59,손을 번쩍 든 무지,아직 점수가 공개 안돼서 확인이 안되는 모양이네요
4/16/24 14:00,치즈케이크,공지 맨 앞에 있는데..
4/16/24 19:46,눈물바다에 빠진 라이언,사진
4/16/24 19:46,눈물바다에 빠진 라이언,혹시 중간고사 solution 중에
4/16/24 19:47,눈물바다에 빠진 라이언,dropout이 zero가 아니면 identity라는 말이 있는데
4/16/24 19:47,눈물바다에 빠진 라이언,zero가 아니면 1/(1-p) 가중치가 곱해지는 것이 아닌가요?
4/16/24 19:48,눈물바다에 빠진 라이언,사진
4/17/24 0:02,TA kibeom,"넵 맞습니다. 
오타입니다. 수정하겠습니다"
4/17/24 1:01,.,삭제된 메시지입니다.
4/17/24 2:03,인사하는 프로도,HW6 P5에서 test error는 어떤 식을 통해 구해야하나요?
4/17/24 2:07,으쓱으쓱 어피치,혹시 중간고사 문제6번에서 dropout도 고려해야되는 이유가 무엇인가요? Evaluation때는 비활성화되는 것 아니었나요?
4/17/24 2:10,기타치는 튜브,training 에서도 forward 는 일어나므로 그런 것 아닐까요?
4/17/24 2:11,콘이 웃긴 무지,저도 evaluation에서 같은지 판단하는 문제라고 생각했었어요
